#MObsID& ObsID& Target& Obs.Date& LMJD& MJD& PlanId& spId& FiberId& Band& RAdeg& DEdeg& snr& objType& magType& mag1& mag2& mag3& mag4& mag5& mag6& mag7& tsource& FiberType& tfrom& tcomment& offsets& offsetsv& RAOdeg& DEOdeg& Tefflasp& e_Tefflasp& logglasp& e_logglasp& [Fe/H]& e_[Fe/H]& vsini& RVb0& e_RVb0& RVb1& e_RVb1& f_RVb& RVr0& e_RVr0& RVr1& e_RVr1& f_RVr& RVbr0& e_RVbr0& RVbr1& e_RVbr1& f_RVbr& RVlasp0& e_RVlasp0& RVlasp1& e_RVlasp1& coadd& alphacnn& Teffcnn& loggcnn& [Fe/H]cnn& [C/Fe]& [N/Fe]& [O/Fe]& [Mg/Fe]& [Al/Fe]& [Si/Fe]& [S/Fe]& [Ca/Fe]& [Ti/Fe]& [Cr/Fe]& [Ni/Fe]& [Cu/Fe]& GaiaDR2& Gmag& SPLUS-IDs& RAJ2000& DEJ2000& mag_psf_u& emag_psf_u& s2n_psf_u& CLASS_STAR_u& mag_psf_J0378& emag_psf_J0378& s2n_psf_J0378& CLASS_STAR_J0378& mag_psf_J0395& emag_psf_J0395& s2n_psf_J0395& CLASS_STAR_J0395& mag_psf_J0410& emag_psf_J0410& s2n_psf_J0410& CLASS_STAR_J0410& mag_psf_J0430& emag_psf_J0430& s2n_psf_J0430& CLASS_STAR_J0430& mag_psf_g& emag_psf_g& s2n_psf_g& CLASS_STAR_g& mag_psf_J0515& emag_psf_J0515& s2n_psf_J0515& CLASS_STAR_J0515& mag_psf_r& emag_psf_r& s2n_psf_r& CLASS_STAR_r& mag_psf_J0660& emag_psf_J0660& s2n_psf_J0660& CLASS_STAR_J0660& mag_psf_i& emag_psf_i& s2n_psf_i& CLASS_STAR_i& mag_psf_J0861& emag_psf_J0861& s2n_psf_J0861& CLASS_STAR_J0861& mag_psf_z& emag_psf_z& s2n_psf_z& CLASS_STAR_z& EBV_SCH
  612007234B &  612007234 &  J113433.32+014252.7 &  2017-12-04 &  58092 &  58091 &  HIP5607301 &  7 &  234 &  B &  173.63887 &  1.7146469 &  25.3 &  Star &  ugriz &  99.0 &  13.31 &  13.28 &  13.68 &  13.46 &  99.0 &  99.0 &  PANSTARR &  Obj &  PANSTARR &  - &  0 &  0.0 &  173.6388709 &  1.7146469 &  7386.04 &  48.3 &  3.892 &  0.06 &  -0.187 &  0.035 &  -9999.0 &  -6.75 &  1.05 &  -3.09 &  1.3 &  0 &  -3.69 &  2.05 &  0.34 &  2.3 &  0 &  -5.68 &  1.01 &  -1.47 &  1.25 &  0 &  -10.42 &  1.0 &  -5.03 &  1.41 &  1 &  0.076 &  6614.94 &  4.099 &  -0.274 &  -0.2676 &  -0.13689 &  -9999.0 &  0.12154 &  -9999.0 &  0.08599 &  -9999.0 &  -0.03872 &  -9999.0 &  -9999.0 &  -0.0716 &  -9999.0 &  3799207609094836224 &  13.202708& SPLUS-n02n18_000011397& 173.63864136& 1.71487117& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& 15.96728& 0.20600& 5.25728& 0.00& -999
  612007246B &  612007246 &  J113353.99+015017.0 &  2017-12-04 &  58092 &  58091 &  HIP5607301 &  7 &  246 &  B &  173.47498 &  1.8380826 &  11.45 &  Star &  ugriz &  99.0 &  14.28 &  13.93 &  13.85 &  13.81 &  99.0 &  99.0 &  PANSTARR &  Obj &  PANSTARR &  - &  0 &  0.0 &  173.4749829 &  1.8380826 &  5727.26 &  61.82 &  3.868 &  0.083 &  -0.448 &  0.051 &  -9999.0 &  7.36 &  1.98 &  11.02 &  2.12 &  0 &  5.44 &  2.77 &  9.47 &  2.96 &  0 &  6.99 &  1.71 &  11.2 &  1.86 &  0 &  3.56 &  1.09 &  8.95 &  1.48 &  1 &  0.042 &  5763.08 &  4.008 &  -0.322 &  -0.08924 &  -0.0371 &  -9999.0 &  0.07956 &  -9999.0 &  0.02758 &  -9999.0 &  0.08967 &  -9999.0 &  -9999.0 &  0.00433 &  -9999.0 &  3799963145381728640 &  13.982453& SPLUS-n02n18_000011680& 173.47474670& 1.83840275& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& 15.99794& 0.18200& 5.95055& 0.00& -999& -999& -999& -999& 16.20879& 0.22400& 4.83482& 0.00& -999
  612007248B &  612007248 &  J113331.77+013830.7 &  2017-12-04 &  58092 &  58091 &  HIP5607301 &  7 &  248 &  B &  173.38239 &  1.6418764 &  12.17 &  Star &  gri &  14.27 &  13.97 &  13.86 &  99.0 &  99.0 &  99.0 &  99.0 &  SDSS &  Obj &  SDSS &  - &  0 &  0.0 &  173.3823934 &  1.6418764 &  6106.7 &  65.31 &  3.993 &  0.087 &  -0.443 &  0.053 &  -9999.0 &  30.29 &  1.93 &  33.95 &  2.07 &  0 &  28.9 &  3.04 &  32.93 &  3.21 &  0 &  29.49 &  1.71 &  33.7 &  1.86 &  0 &  23.76 &  1.16 &  29.15 &  1.53 &  1 &  0.062 &  5848.01 &  3.766 &  -0.504 &  0.03847 &  -0.14765 &  -9999.0 &  0.09616 &  -9999.0 &  0.05535 &  -9999.0 &  0.00724 &  -9999.0 &  -9999.0 &  0.01907 &  -9999.0 &  3799950878955125120 &  13.968703& SPLUS-n02n18_000005874& 173.38232422& 1.64187634& 15.52077& 0.01100& 98.45454& 1.00& 15.08777& 0.00900& 120.33334& 1.00& 15.01077& 0.00900& 120.33334& 1.00& 14.62646& 0.00900& 120.33334& 1.00& 14.56046& 0.01100& 98.45454& 1.00& 14.37346& 0.00900& 120.33334& 1.00& 14.20846& 0.01200& 90.25000& 1.00& 14.01894& 0.01400& 77.35714& 1.00& 14.02094& 0.01700& 63.70588& 1.00& 13.91425& 0.02200& 49.22727& 1.00& 13.93352& 0.02100& 51.57143& 1.00& 13.92552& 0.02200& 49.22727& 1.00& -999
  612007250B &  612007250 &  J113423.96+015135.8 &  2017-12-04 &  58092 &  58091 &  HIP5607301 &  7 &  250 &  B &  173.59984 &  1.8599576 &  121.24 &  Star &  gri &  10.83 &  10.19 &  10.06 &  99.0 &  99.0 &  99.0 &  99.0 &  SDSS &  Obj &  SDSS &  - &  0 &  0.0 &  173.5998441 &  1.8599576 &  5505.42 &  81.11 &  4.568 &  0.069 &  0.285 &  0.046 &  -9999.0 &  11.37 &  0.56 &  15.03 &  0.95 &  0 &  11.88 &  0.43 &  15.91 &  1.13 &  0 &  11.5 &  0.75 &  15.71 &  1.05 &  0 &  10.77 &  1.79 &  16.16 &  2.05 &  1 &  -0.034 &  5382.77 &  4.438 &  0.158 &  -0.05707 &  0.05999 &  -9999.0 &  -0.02619 &  -9999.0 &  -0.00244 &  -9999.0 &  -0.0067 &  -9999.0 &  -9999.0 &  0.03029 &  -9999.0 &  3800054297471750656 &  10.200172& SPLUS-n02n18_000022178& 173.59938049& 1.86012042& 12.51128& 0.01200& 90.25000& 1.00& 12.23028& 0.00800& 135.37500& 1.00& 12.01028& 0.00700& 154.71428& 1.00& 11.40291& 0.01100& 98.45454& 1.00& 11.25991& 0.01400& 77.35714& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  621707165B &  621707165 &  J113241.22+015534.1 &  2017-12-27 &  58115 &  58114 &  HIP5607301 &  7 &  165 &  B &  173.17177 &  1.9261392 &  13.05 &  Star &  gri &  14.77 &  14.31 &  14.15 &  99.0 &  99.0 &  99.0 &  99.0 &  SDSS &  Obj &  SDSS &  - &  0 &  0.0 &  173.1717659 &  1.9261392 &  5571.98 &  60.59 &  4.058 &  0.08 &  -0.922 &  0.049 &  -9999.0 &  28.86 &  1.85 &  32.52 &  2.0 &  0 &  29.71 &  2.76 &  33.74 &  2.95 &  0 &  28.86 &  1.67 &  33.06 &  1.82 &  0 &  26.22 &  1.09 &  31.61 &  1.48 &  1 &  0.085 &  5645.36 &  4.312 &  -0.334 &  0.07561 &  0.06322 &  -9999.0 &  0.16942 &  -9999.0 &  0.04026 &  -9999.0 &  0.08418 &  -9999.0 &  -9999.0 &  0.04051 &  -9999.0 &  3799979534976905344 &  14.350524& SPLUS-n02n18_000007052& 173.17189026& 1.92611897& 16.12920& 0.01800& 60.16667& 1.00& 15.86620& 0.02200& 49.22727& 1.00& 15.74320& 0.02400& 45.12500& 1.00& 15.19187& 0.02000& 54.15000& 1.00& 15.11387& 0.01400& 77.35714& 1.00& 14.90187& 0.00800& 135.37500& 1.00& 14.62087& 0.02100& 51.57143& 1.00& 14.34096& 0.01300& 83.30769& 1.00& 14.26596& 0.01800& 60.16667& 1.00& 14.17017& 0.02200& 49.22727& 1.00& 14.18137& 0.02100& 51.57143& 1.00& 14.18837& 0.01900& 57.00000& 1.00& -999
  621707247B &  621707247 &  J113445.41+014933.6 &  2017-12-27 &  58115 &  58114 &  HIP5607301 &  7 &  247 &  B &  173.68922 &  1.826026 &  10.01 &  Star &  gri &  14.99 &  14.27 &  14.03 &  99.0 &  99.0 &  99.0 &  99.0 &  SDSS &  Obj &  SDSS &  - &  0 &  0.0 &  173.6892221 &  1.826026 &  4927.75 &  -9999.0 &  4.042 &  -9999.0 &  -0.108 &  -9999.0 &  -9999.0 &  47.16 &  1.95 &  50.82 &  2.1 &  0 &  48.07 &  2.41 &  52.1 &  2.62 &  0 &  47.32 &  1.84 &  51.52 &  1.98 &  0 &  47.36 &  -9999.0 &  52.75 &  9999.0 &  1 &  0.061 &  5044.25 &  3.626 &  -0.136 &  0.05919 &  0.03626 &  -9999.0 &  0.13601 &  -9999.0 &  0.02489 &  -9999.0 &  0.08039 &  -9999.0 &  -9999.0 &  0.04424 &  -9999.0 &  3800053133537078016 &  14.331553& SPLUS-n02n18_000011651& 173.68911743& 1.82626843& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& 16.18054& 0.19300& 5.61140& 0.00& 16.45497& 0.23100& 4.68831& 0.00& 16.28497& 0.21500& 5.03721& 0.00& -999
  623705014B &  623705014 &  J113254.74+010114.1 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  14 &  B &  173.22811 &  1.0205845 &  34.78 &  STAR &  JHKVGRI &  10.63 &  10.35 &  10.29 &  11.87 &  12.16 &  11.67 &  11.56 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.2281074 &  1.0205845 &  5747.38 &  89.03 &  4.073 &  0.106 &  -0.055 &  0.063 &  31.603 &  -21.34 &  1.14 &  -14.99 &  1.47 &  0 &  -19.32 &  1.28 &  -13.54 &  1.83 &  0 &  -20.84 &  1.14 &  -14.11 &  1.47 &  0 &  -22.26 &  1.89 &  -14.56 &  2.03 &  1 &  0.001 &  5632.16 &  4.148 &  0.001 &  -0.09541 &  0.25512 &  -9999.0 &  -0.00759 &  -9999.0 &  -0.00156 &  -9999.0 &  0.0156 &  -9999.0 &  -9999.0 &  0.03042 &  -9999.0 &  3799142944067186304 &  11.712947& SPLUS-n02n18_000021559& 173.22807312& 1.02045822& 13.66943& 0.01000& 108.30000& 1.00& 13.30643& 0.00700& 154.71428& 1.00& 13.19743& 0.00700& 154.71428& 1.00& 12.63507& 0.00800& 135.37500& 1.00& 12.55207& 0.00800& 135.37500& 1.00& -999& -999& -999& -999& 12.04107& 0.00800& 135.37500& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  623705016B &  623705016 &  J113327.34+010752.7 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  16 &  B &  173.36392 &  1.1313217 &  43.42 &  STAR &  JHKVGRI &  11.38 &  10.86 &  10.76 &  13.08 &  13.55 &  12.75 &  12.55 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.3639203 &  1.1313217 &  4967.45 &  219.51 &  4.521 &  0.251 &  0.048 &  0.153 &  171.169 &  49.65 &  1.85 &  56.0 &  2.07 &  0 &  51.28 &  1.07 &  57.06 &  1.7 &  0 &  49.89 &  1.47 &  56.62 &  1.74 &  0 &  21.5 &  4.72 &  29.2 &  4.78 &  1 &  -0.021 &  4776.82 &  4.266 &  -0.273 &  -0.10056 &  -0.13612 &  0.01845 &  -0.12723 &  0.06668 &  -0.1424 &  0.01132 &  0.17008 &  0.00205 &  0.15625 &  -0.04826 &  -0.11327 &  3799145688550623232 &  12.807198& SPLUS-n02n18_000012472& 173.36404419& 1.13117492& 15.50850& 0.01100& 98.45454& 1.00& 15.26950& 0.00900& 120.33334& 1.00& 15.01584& 0.01000& 108.30000& 1.00& 14.32884& 0.00900& 120.33334& 1.00& 14.14022& 0.00900& 120.33334& 1.00& 13.58111& 0.00600& 180.50000& 1.00& 13.44684& 0.00900& 120.33334& 1.00& 12.81589& 0.01000& 108.30000& 1.00& 12.72189& 0.01300& 83.30769& 1.00& -999& -999& -999& -999& 12.44998& 0.01700& 63.70588& 1.00& -999& -999& -999& -999& -999
  623705018B &  623705018 &  J113326.83+011307.0 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  18 &  B &  173.36183 &  1.2186375 &  47.1 &  STAR &  JHKVGRI &  11.99 &  11.73 &  11.67 &  13.04 &  13.29 &  12.9 &  12.88 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.3618259 &  1.2186375 &  5927.26 &  78.25 &  3.817 &  0.088 &  -0.25 &  0.054 &  -9999.0 &  -8.79 &  0.98 &  -2.44 &  1.35 &  0 &  -7.21 &  0.79 &  -1.43 &  1.53 &  0 &  -8.4 &  0.91 &  -1.67 &  1.3 &  0 &  -10.43 &  1.69 &  -2.73 &  1.84 &  1 &  0.011 &  5843.77 &  4.014 &  -0.098 &  0.00332 &  0.00755 &  -9999.0 &  0.01517 &  -9999.0 &  0.01184 &  -9999.0 &  0.05065 &  -9999.0 &  -9999.0 &  0.03184 &  -9999.0 &  3799152942751073152 &  12.927953& SPLUS-n02n18_000003489& 173.36175537& 1.21866095& 14.64234& 0.01100& 98.45454& 1.00& 14.22344& 0.00800& 135.37500& 1.00& 14.15034& 0.00800& 135.37500& 1.00& 13.68956& 0.00800& 135.37500& 1.00& 13.61564& 0.00900& 120.33334& 1.00& 13.37450& 0.00600& 180.50000& 1.00& 13.20056& 0.00900& 120.33334& 1.00& 12.98228& 0.01100& 98.45454& 1.00& 12.97046& 0.01400& 77.35714& 1.00& -999& -999& -999& -999& 12.88849& 0.01700& 63.70588& 1.00& 12.87384& 0.01700& 63.70588& 1.00& -999
  623705019B &  623705019 &  J113335.99+010458.5 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  19 &  B &  173.39996 &  1.08293 &  33.43 &  STAR &  JHKVGRI &  11.97 &  11.54 &  11.48 &  13.43 &  13.82 &  13.18 &  13.08 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.3999621 &  1.08293 &  5279.27 &  65.88 &  4.731 &  0.079 &  -0.181 &  0.047 &  38.579 &  -1.52 &  1.3 &  4.83 &  1.6 &  0 &  -0.74 &  0.92 &  5.04 &  1.6 &  0 &  -1.59 &  1.1 &  5.14 &  1.44 &  0 &  -2.17 &  1.39 &  5.53 &  1.57 &  1 &  0.02 &  5288.65 &  4.564 &  -0.195 &  -0.07539 &  -0.0884 &  -9999.0 &  0.0405 &  -9999.0 &  -0.02005 &  -9999.0 &  0.03094 &  -9999.0 &  -9999.0 &  -0.00622 &  -9999.0 &  3799142286936526336 &  13.22733& SPLUS-n02n18_000002691& 173.39985657& 1.08299994& 15.54422& 0.01100& 98.45454& 1.00& 15.31384& 0.00900& 120.33334& 1.00& 15.12122& 0.00900& 120.33334& 1.00& 14.44803& 0.00900& 120.33334& 1.00& 14.33203& 0.00900& 120.33334& 1.00& 13.85503& 0.00500& 216.60001& 1.00& 13.69403& 0.00800& 135.37500& 1.00& 13.24256& 0.01000& 108.30000& 1.00& 13.18656& 0.01200& 90.25000& 1.00& 13.03993& 0.01600& 67.68750& 1.00& 12.99860& 0.01600& 67.68750& 1.00& 12.97060& 0.01500& 72.20000& 1.00& -999
  623705020B &  623705020 &  J113435.05+010232.6 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  20 &  B &  173.64604 &  1.0423953 &  26.41 &  STAR &  JHKVGRI &  11.99 &  11.52 &  11.45 &  13.55 &  13.96 &  13.27 &  13.14 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.6460448 &  1.0423953 &  5135.04 &  71.66 &  3.568 &  0.088 &  -0.348 &  0.052 &  -9999.0 &  -8.05 &  1.28 &  -1.7 &  1.58 &  0 &  -6.03 &  1.05 &  -0.25 &  1.68 &  0 &  -7.6 &  1.18 &  -0.87 &  1.5 &  0 &  -9.22 &  1.49 &  -1.52 &  1.66 &  1 &  0.018 &  5123.46 &  3.404 &  -0.311 &  0.06569 &  0.0441 &  -9999.0 &  0.03736 &  -9999.0 &  0.01077 &  -9999.0 &  0.07622 &  -9999.0 &  -9999.0 &  0.04453 &  -9999.0 &  3799099307199512192 &  13.328341& SPLUS-n02n18_000002454& 173.64595032& 1.04240584& 15.83579& 0.01000& 108.30000& 1.00& 15.57016& 0.00900& 120.33334& 1.00& 15.30279& 0.01000& 108.30000& 1.00& 14.71856& 0.00800& 135.37500& 1.00& 14.56956& 0.00800& 135.37500& 1.00& 14.00656& 0.00500& 216.60001& 1.00& 13.81256& 0.00800& 135.37500& 1.00& 13.33076& 0.00900& 120.33334& 1.00& 13.27076& 0.01200& 90.25000& 1.00& 13.11415& 0.01400& 77.35714& 1.00& 13.05829& 0.01300& 83.30769& 1.00& 13.03429& 0.01300& 83.30769& 1.00& -999
  623705023B &  623705023 &  J113438.65+010409.5 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  23 &  B &  173.66108 &  1.0693312 &  34.59 &  STAR &  JHKVGRI &  11.96 &  11.49 &  11.41 &  13.6 &  14.01 &  13.32 &  13.14 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.6610774 &  1.0693312 &  4992.88 &  64.46 &  3.911 &  0.077 &  -0.284 &  0.046 &  30.774 &  60.33 &  1.14 &  66.68 &  1.47 &  0 &  62.34 &  1.02 &  68.12 &  1.66 &  0 &  60.87 &  1.19 &  67.6 &  1.51 &  0 &  59.14 &  1.36 &  66.84 &  1.54 &  1 &  0.08 &  5073.12 &  3.728 &  -0.196 &  0.05698 &  -0.05937 &  -9999.0 &  0.1478 &  -9999.0 &  0.02299 &  -9999.0 &  0.103 &  -9999.0 &  -9999.0 &  0.02601 &  -9999.0 &  3799100819028002048 &  13.371976& SPLUS-n02n18_000002595& 173.66094971& 1.06937289& 15.97716& 0.01000& 108.30000& 1.00& 15.66816& 0.01000& 108.30000& 1.00& 15.47916& 0.01100& 98.45454& 1.00& 14.78293& 0.00900& 120.33334& 1.00& 14.61693& 0.00800& 135.37500& 1.00& 14.08193& 0.00500& 216.60001& 1.00& 13.90193& 0.00700& 154.71428& 1.00& 13.37480& 0.00900& 120.33334& 1.00& 13.30580& 0.01200& 90.25000& 1.00& 13.13452& 0.01400& 77.35714& 1.00& 13.07444& 0.01400& 77.35714& 1.00& 13.03843& 0.01300& 83.30769& 1.00& -999
  623705040B &  623705040 &  J113253.72+013103.8 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  40 &  B &  173.22387 &  1.5177439 &  26.18 &  STAR &  JHKVGRI &  11.56 &  11.03 &  10.96 &  13.26 &  13.67 &  12.98 &  12.75 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.2238736 &  1.5177439 &  4967.48 &  48.8 &  2.595 &  0.06 &  -0.605 &  0.035 &  30.671 &  99.35 &  1.05 &  105.7 &  1.4 &  0 &  99.93 &  1.36 &  105.71 &  1.89 &  0 &  99.55 &  1.07 &  106.28 &  1.42 &  0 &  98.57 &  1.02 &  106.27 &  1.25 &  1 &  0.199 &  4959.57 &  2.426 &  -0.571 &  0.06753 &  0.31093 &  0.33184 &  0.26964 &  0.30556 &  0.19081 &  0.12767 &  0.1704 &  0.07527 &  -0.12698 &  0.05049 &  0.028 &  3799924902992914048 &  12.998867& SPLUS-n02n18_000012586& 173.22383118& 1.51774299& 15.65803& 0.01100& 98.45454& 1.00& 15.23703& 0.00900& 120.33334& 1.00& 15.11703& 0.00900& 120.33334& 1.00& 14.41562& 0.00900& 120.33334& 1.00& 14.25362& 0.01000& 108.30000& 1.00& 13.71662& 0.00700& 154.71428& 1.00& 13.47062& 0.01100& 98.45454& 1.00& 13.02713& 0.01400& 77.35714& 1.00& 12.94313& 0.01600& 67.68750& 1.00& -999& -999& -999& -999& 12.68229& 0.02100& 51.57143& 1.00& -999& -999& -999& -999& -999
  623705076B &  623705076 &  J113244.51+011525.8 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  76 &  B &  173.18546 &  1.2571862 &  51.43 &  STAR &  JHKVGRI &  11.64 &  11.38 &  11.32 &  12.72 &  12.96 &  12.57 &  12.52 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.18546 &  1.2571862 &  6428.37 &  25.83 &  4.167 &  0.029 &  -0.428 &  0.018 &  -9999.0 &  -43.55 &  0.53 &  -37.2 &  1.07 &  0 &  -43.88 &  0.73 &  -38.1 &  1.5 &  0 &  -43.58 &  0.61 &  -36.85 &  1.11 &  0 &  -44.48 &  0.56 &  -36.78 &  0.92 &  1 &  0.091 &  6033.78 &  4.079 &  -0.442 &  0.12701 &  0.12497 &  -9999.0 &  0.13972 &  -9999.0 &  0.06641 &  -9999.0 &  0.06687 &  -9999.0 &  -9999.0 &  0.03903 &  -9999.0 &  3799162971499019648 &  12.609548& SPLUS-n02n18_000012513& 173.18557739& 1.25713491& 14.23371& 0.01000& 108.30000& 1.00& 13.79888& 0.00800& 135.37500& 1.00& 13.69571& 0.00700& 154.71428& 1.00& 13.28456& 0.00800& 135.37500& 1.00& 13.21956& 0.00900& 120.33334& 1.00& 13.03604& 0.00700& 154.71428& 1.00& 12.84456& 0.01000& 108.30000& 1.00& 12.67104& 0.01200& 90.25000& 1.00& 12.65444& 0.01500& 72.20000& 1.00& -999& -999& -999& -999& 12.55794& 0.01900& 57.00000& 1.00& -999& -999& -999& -999& -999
  623705101B &  623705101 &  J113412.54+015054.4 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  101 &  B &  173.55227 &  1.8484675 &  42.6 &  STAR &  JHKVGRI &  11.82 &  11.58 &  11.52 &  12.88 &  13.08 &  12.75 &  12.67 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.552273 &  1.8484675 &  6164.71 &  33.54 &  4.134 &  0.039 &  -0.111 &  0.023 &  30.92 &  -14.89 &  0.75 &  -8.54 &  1.19 &  0 &  -13.92 &  1.08 &  -8.14 &  1.7 &  0 &  -14.79 &  0.82 &  -8.06 &  1.24 &  0 &  -15.64 &  0.72 &  -7.94 &  1.02 &  1 &  0.0 &  5945.05 &  4.125 &  -0.079 &  0.08616 &  0.13598 &  -9999.0 &  0.00753 &  -9999.0 &  0.00938 &  -9999.0 &  0.02834 &  -9999.0 &  -9999.0 &  0.00688 &  -9999.0 &  3799963351540159872 &  12.738386& SPLUS-n02n18_000007782& 173.55224609& 1.84851003& 14.42743& 0.01100& 98.45454& 1.00& 13.98343& 0.00800& 135.37500& 1.00& 13.93243& 0.00800& 135.37500& 1.00& 13.47652& 0.01000& 108.30000& 1.00& 13.40652& 0.01300& 83.30769& 1.00& 13.15852& 0.01000& 108.30000& 1.00& 12.98652& 0.01400& 77.35714& 1.00& 12.77600& 0.01800& 60.16667& 1.00& 12.77100& 0.02000& 54.15000& 1.00& -999& -999& -999& -999& 14.91388& 0.19700& 5.49746& 0.00& 12.67588& 0.02400& 45.12500& 1.00& -999
  623705102B &  623705102 &  J113423.65+013925.9 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  102 &  B &  173.59855 &  1.6572087 &  24.48 &  STAR &  JHKVGRI &  12.08 &  11.7 &  11.62 &  13.35 &  13.62 &  13.16 &  13.02 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.5985512 &  1.6572087 &  5585.13 &  42.12 &  4.086 &  0.052 &  -0.533 &  0.031 &  38.511 &  25.93 &  0.91 &  32.28 &  1.3 &  0 &  27.1 &  1.0 &  32.88 &  1.65 &  0 &  26.17 &  0.9 &  32.9 &  1.29 &  0 &  25.35 &  0.87 &  33.05 &  1.13 &  1 &  0.142 &  5510.87 &  4.209 &  -0.382 &  0.09923 &  -0.1095 &  -9999.0 &  0.19396 &  -9999.0 &  0.09592 &  -9999.0 &  0.16142 &  -9999.0 &  -9999.0 &  -0.03602 &  -9999.0 &  3799205788028700928 &  13.171617& SPLUS-n02n18_000011267& 173.59820557& 1.65738082& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& 15.28934& 0.19000& 5.70000& 0.00& 15.33234& 0.17200& 6.29651& 0.00& -999
  623705106B &  623705106 &  J113424.81+014431.7 &  2017-12-31 &  58119 &  58118 &  kp2_01_101 &  5 &  106 &  B &  173.6034 &  1.7421639 &  63.05 &  STAR &  JHKVGRI &  8.87 &  8.32 &  8.21 &  10.71 &  11.21 &  10.41 &  10.12 &  LAMOST &  Obj &  UCAC4 &  - &  0 &  0.0 &  173.6034036 &  1.7421639 &  4736.64 &  55.62 &  2.541 &  0.058 &  -0.48 &  0.037 &  -9999.0 &  17.25 &  0.88 &  23.6 &  1.27 &  0 &  17.26 &  0.6 &  23.04 &  1.44 &  0 &  17.09 &  0.96 &  23.82 &  1.33 &  0 &  16.0 &  1.23 &  23.7 &  1.43 &  1 &  0.203 &  4718.54 &  2.25 &  -0.4 &  0.24825 &  0.06098 &  0.28477 &  0.28152 &  0.2113 &  0.21119 &  0.29677 &  0.11128 &  0.12655 &  -0.02927 &  0.08581 &  0.12433 &  3799958506817054720 &  10.42272& SPLUS-n02n18_000021593& 173.60343933& 1.74214697& 13.46451& 0.01200& 90.25000& 1.00& 13.09177& 0.00900& 120.33334& 1.00& 12.89651& 0.01100& 98.45454& 1.00& 12.12022& 0.01200& 90.25000& 1.00& 11.90022& 0.01300& 83.30769& 1.00& -999& -999& -999& -999& 11.00622& 0.01500& 72.20000& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
